timestamp,matrix_size,sparsity,num_mults,processes,repeats,n_ok,n_fail,rc_last,csr_build_serial_s_mean,data_send_time_s_mean,parallel_build_s_mean,parallel_send_s_mean,parallel_malloc_s_mean,parallel_compute_s_mean,dense_mult_serial_s_mean,dense_mult_parallel_s_mean,csr_mult_serial_s_mean,csr_mult_parallel_s_mean,dense_csr_speedup_p_mean,dense_csr_speedup_s_mean,dense_speedup_s_mean,csr_speedup_s_mean,csr_build_serial_s_std,data_send_time_s_std,parallel_build_s_std,parallel_send_s_std,parallel_malloc_s_std,parallel_compute_s_std,dense_mult_serial_s_std,dense_mult_parallel_s_std,csr_mult_serial_s_std,csr_mult_parallel_s_std,dense_csr_speedup_p_std,dense_csr_speedup_s_std,dense_speedup_s_std,csr_speedup_s_std
2026-01-16T02:36:30,1000,0.0,10,4,3,3,0,0,0.012357666666666668,0.08821266666666666,0.012357666666666668,0.08821266666666666,2.333333333333333e-06,0.02886733333333334,0.005965666666666667,0.042828333333333336,0.008217,0.105373,0.4063333333333334,0.7263333333333333,0.20866666666666667,2.015333333333333,0.00097696588135581,0.0023062923347514567,0.00097696588135581,0.0023062923347514567,5.773502691896259e-07,0.0035412118453056916,5.315386470740734e-05,0.0013738974973895725,4.5705579528106185e-05,0.0030949171232845635,0.006027713773341685,0.010214368964029717,0.02610236260060252,0.02602562839459076
2026-01-16T02:36:35,1000,0.0,10,8,3,3,0,0,0.011874666666666667,0.10740566666666666,0.011874666666666667,0.10740566666666666,7.333333333333333e-06,0.027285,0.006122,0.051098333333333336,0.008348333333333333,0.12453433333333334,0.41,0.7336666666666666,0.22633333333333336,1.946,0.0017687798996294966,0.0004614339967247077,0.0017687798996294966,0.0004614339967247077,8.386497083606082e-06,0.0033126232807248086,4.7634021455258026e-05,0.0028103189024260805,9.052255704150983e-05,0.0015894389995634768,0.01752141546793522,0.01365039681962886,0.02602562839459084,0.03831448812133607
2026-01-16T02:36:39,1000,0.0,20,1,3,3,0,0,0.011326999999999999,0.00902,0.011326999999999999,0.00902,2.333333333333333e-06,0.005723,0.011758333333333334,0.008015,0.016515,0.036629,0.2233333333333333,0.7120000000000001,2.0546666666666664,1.0176666666666667,0.0036480285086605336,0.001994652099991374,0.0036480285086605336,0.001994652099991374,5.773502691896259e-07,2.351595203261003e-05,2.010804150914128e-05,2.6210684844162782e-05,2.615339366124393e-05,0.006133187099705994,0.04164532786920202,0.0020000000000000018,0.011239810200058362,0.033080709383768295
2026-01-16T02:36:43,1000,0.0,20,2,3,3,0,0,0.011702666666666667,0.061858,0.011702666666666667,0.061858,6.666666666666666e-06,0.019154,0.011791666666666667,0.026393666666666666,0.016303666666666668,0.08391866666666666,0.31466666666666665,0.7233333333333333,0.6153333333333334,1.6306666666666665,0.0018241853889704668,0.0008203273736746805,0.0018241853889704668,0.0008203273736746805,8.082903768654761e-06,0.0003123763755471907,5.600297611139332e-05,0.0001353563198869318,6.863186820518074e-05,0.0009347536217278546,0.0037859388972001857,0.004932882862316252,0.011930353445448865,0.012858201014657159
2026-01-16T02:36:48,1000,0.0,20,4,3,3,0,0,0.013085,0.088063,0.013085,0.088063,3e-06,0.03197333333333333,0.011692333333333332,0.04523166666666667,0.016268666666666664,0.10972633333333333,0.412,0.719,0.367,2.0429999999999997,0.00036345013413121777,0.002081881120525379,0.00036345013413121777,0.002081881120525379,0.0,0.0022942855823400313,6.297883242275396e-05,0.0003929495302622626,5.773502691896022e-06,0.0023701321341506095,0.00799999999999998,0.0036055512754639926,0.025709920264364874,0.03195309061734109
2026-01-16T02:36:53,1000,0.0,20,8,3,3,0,0,0.009639333333333333,0.10598099999999999,0.009639333333333333,0.10598099999999999,7.666666666666667e-06,0.03095466666666667,0.01189,0.05492833333333333,0.016376666666666668,0.12475766666666667,0.4403333333333333,0.726,0.38466666666666666,2.02,0.001294502735931189,0.0012990935301201378,0.001294502735931189,0.0012990935301201378,6.3508529610858845e-06,0.0018945828916501206,4.687216658103218e-05,0.0005954060239310083,5.765703195043433e-05,0.0026176719300426746,0.004725815626252613,0.005196152422706636,0.0234591844132172,0.05237365750069399
2026-01-16T02:36:57,1000,0.25,1,1,3,3,0,0,0.010085333333333333,0.007430666666666666,0.010085333333333333,0.007430666666666666,2.333333333333333e-06,0.0004083333333333333,0.0007786666666666668,0.003173333333333333,0.0007033333333333333,0.018297,0.17400000000000002,1.109,1.9080000000000001,0.9506666666666667,0.0010017471404168482,0.00046319794184919845,0.0010017471404168482,0.00046319794184919845,5.773502691896259e-07,1.5275252316519305e-06,1.900876990584431e-05,0.00010743525181863423,4.404921490030591e-05,0.0014341506197049173,0.010440306508910544,0.0425088226136645,0.04003748243833524,0.029399546481762795
2026-01-16T02:37:01,1000,0.25,1,2,3,3,0,0,0.010663,0.046065999999999996,0.010663,0.046065999999999996,2.333333333333333e-06,0.012698666666666669,0.0006963333333333332,0.020664,0.0006743333333333333,0.057798333333333334,0.35733333333333334,1.0336666666666667,0.05566666666666667,1.0919999999999999,0.0003638310047260957,0.0010431855060342807,0.0003638310047260957,0.0010431855060342807,5.773502691896259e-07,0.0019392195165409546,2.254624876411448e-05,0.0005934298610619449,1.1060440015358035e-05,0.0007747414622526215,0.005507570547286107,0.05008326400438911,0.006806859285554045,0.23241987866789704
2026-01-16T02:37:05,1000,0.25,1,4,3,3,0,0,0.009056999999999999,0.06860233333333333,0.009056999999999999,0.06860233333333333,3e-06,0.025877,0.0007726666666666666,0.04126866666666667,0.0007606666666666668,0.07888866666666666,0.523,1.0156666666666665,0.03,1.486,0.0014833849803742784,0.0003221433428356527,0.0014833849803742784,0.0003221433428356527,0.0,0.002132175180420222,1.7897858344878394e-05,0.0006535880455863113,1.582192571507443e-05,0.0010489181728492141,0.004358898943540678,0.015885003409925186,0.002,0.15850236591294148
2026-01-16T02:37:10,1000,0.25,1,8,3,3,0,0,0.009901333333333333,0.07825800000000001,0.009901333333333333,0.07825800000000001,7.000000000000001e-06,0.021792999999999996,0.0007469999999999999,0.04804833333333333,0.000754,0.08966066666666667,0.5363333333333333,0.9953333333333333,0.036666666666666674,1.4776666666666667,0.0013825636814748655,0.001128343476074554,0.0013825636814748655,0.001128343476074554,6.928203230275509e-06,0.006104847008730031,4.371498598878878e-05,0.0034898496147159905,8.067217612039481e-05,0.0015478363393244528,0.046715450691750086,0.0740967835559232,0.011503622617824932,0.11569932295970159
2026-01-16T02:37:14,1000,0.25,5,1,3,3,0,0,0.011975666666666667,0.007652333333333333,0.011975666666666667,0.007652333333333333,3e-06,0.001659,0.003242,0.004361333333333333,0.003128,0.02321166666666667,0.18800000000000003,1.0366666666666666,1.9543333333333333,0.8843333333333333,0.0011923490819945861,9.104577603235266e-05,0.0011923490819945861,9.104577603235266e-05,0.0,6.928203230275553e-06,1.3999999999999968e-05,3.6746881953892916e-05,5.542562584220417e-05,0.001052037230012956,0.009539392014169465,0.020792626898334318,0.0015275252316518995,0.02802379940931163
2026-01-16T02:37:18,1000,0.25,5,2,3,3,0,0,0.010206,0.04651266666666667,0.010206,0.04651266666666667,7.333333333333333e-06,0.015199333333333334,0.0031153333333333332,0.021814999999999998,0.003082333333333333,0.05933833333333333,0.36766666666666664,1.0106666666666666,0.20766666666666667,1.431,0.0007583060068336532,0.001837337566516651,0.0007583060068336532,0.001837337566516651,6.6583281184793935e-06,0.0019293204330368071,7.52484772824895e-05,0.0010410922149358339,6.389313995518868e-05,0.0017421349928559869,0.016862186493255667,0.024583192089989683,0.031469562013687655,0.0749866654812707
2026-01-16T02:37:23,1000,0.25,5,4,3,3,0,0,0.009101666666666666,0.06825566666666666,0.009101666666666666,0.06825566666666666,4e-06,0.025115333333333333,0.003112666666666667,0.041264,0.0031249999999999997,0.07989266666666667,0.5166666666666667,0.996,0.124,1.5873333333333333,0.0021955888352178632,0.0008280152977652793,0.0021955888352178632,0.0008280152977652793,1.7320508075688778e-06,0.000702998103363966,3.4933269720043865e-05,0.0005016263549695137,2.17025344142107e-05,0.0029824373142336644,0.013428824718989136,0.01216552506059645,0.0020000000000000018,0.07093894088110803
2026-01-16T02:37:27,1000,0.25,5,8,3,3,0,0,0.010919,0.08072,0.010919,0.08072,3.666666666666667e-06,0.018355333333333335,0.003161666666666667,0.04720099999999999,0.0031743333333333333,0.09467266666666667,0.49866666666666665,0.9959999999999999,0.17233333333333334,1.5443333333333333,4.948737212663478e-05,0.001676018794644027,4.948737212663478e-05,0.001676018794644027,1.1547005383792518e-06,0.000525969897744475,5.340724045795047e-05,0.0003358392472597572,1.4502873278538032e-05,0.0018189734284297116,0.006506407098647717,0.013228756555322943,0.007094598884597579,0.06027713773341702
2026-01-16T02:37:31,1000,0.25,10,1,3,3,0,0,0.011084000000000002,0.007526000000000001,0.011084000000000002,0.007526000000000001,2.6666666666666664e-06,0.0029936666666666666,0.0059366666666666665,0.0054663333333333335,0.006069333333333334,0.025358333333333333,0.21566666666666667,0.9783333333333334,1.9853333333333332,0.907,0.0008028879124759572,0.000593647201627364,0.0008028879124759572,0.000593647201627364,5.773502691896259e-07,0.00010715565002991367,5.159780357082375e-05,0.00019234430933441556,7.252815545243998e-05,0.00048695619241707373,0.00585946527708232,0.017387735140993316,0.08521932488193831,0.05208646657242166
2026-01-16T02:37:36,1000,0.25,10,2,3,3,0,0,0.010381666666666666,0.04607033333333333,0.010381666666666666,0.04607033333333333,3e-06,0.013296666666666665,0.005978666666666667,0.022783666666666664,0.0060680000000000005,0.06094633333333333,0.37399999999999994,0.9853333333333333,0.44966666666666666,1.507,0.00037223693171598856,0.002944027400234809,0.00037223693171598856,0.002944027400234809,0.0,0.00025863552218002335,3.33216646242847e-05,0.0008586060408204304,7.71556867638413e-05,0.0031872857313603544,0.006557438524302007,0.012583057392117928,0.007505553499465142,0.023259406699226024
2026-01-16T02:37:40,1000,0.25,10,4,3,3,0,0,0.011012,0.06807333333333333,0.011012,0.06807333333333333,7.000000000000001e-06,0.02747833333333333,0.005986666666666667,0.04301566666666667,0.006103999999999999,0.08352433333333333,0.515,0.981,0.21866666666666668,1.6623333333333334,0.0003667955833976199,0.002416800433079512,0.0003667955833976199,0.002416800433079512,6.928203230275509e-06,0.002235551237018139,6.10764548196218e-05,0.0009919376660523233,5.950630218724746e-05,0.0022962557203703047,0.007549834435270756,0.003464101615137758,0.015373136743466938,0.03356088993655173
2026-01-16T02:37:45,1000,0.25,10,8,3,3,0,0,0.009581999999999999,0.07969966666666667,0.009581999999999999,0.07969966666666667,3e-06,0.024294333333333334,0.006093333333333333,0.051314,0.006141666666666667,0.094068,0.5456666666666666,0.992,0.25233333333333335,1.5686666666666669,0.0016566058674289425,0.000791729962381957,0.0016566058674289425,0.000791729962381957,0.0,0.0021563752765539988,3.5076107727815595e-05,0.0012193641785783291,4.545693933090207e-05,0.002247017578925452,0.026102362600602485,0.004358898943540678,0.02030599254735738,0.016653327995729078
2026-01-16T02:37:49,1000,0.25,20,1,3,3,0,0,0.011097333333333334,0.007177333333333333,0.011097333333333334,0.007177333333333333,2.6666666666666664e-06,0.005649,0.011778666666666666,0.007991333333333333,0.011944999999999999,0.030567,0.26166666666666666,0.9860000000000001,2.085,0.9756666666666667,0.0009137375626148538,0.0005332694753436887,0.0009137375626148538,0.0005332694753436887,5.773502691896259e-07,9.539392014169405e-06,0.0002057336465756961,3.810949138119427e-05,0.00012119818480488888,0.0012705608997604153,0.0109696551146029,0.010000000000000009,0.03304542328371669,0.027227437142216208
2026-01-16T02:37:54,1000,0.25,20,2,3,3,0,0,0.012018666666666665,0.04521766666666668,0.012018666666666665,0.04521766666666668,7.666666666666666e-06,0.018927666666666666,0.011735333333333334,0.025403666666666668,0.011906,0.06569433333333334,0.3866666666666667,0.9860000000000001,0.626,1.4856666666666667,0.0018740048914913036,0.0008909822295272416,0.0018740048914913036,0.0008909822295272416,8.082903768654761e-06,0.002308326305645137,0.0001592367210580946,0.0003884383262930333,6.72681202353687e-05,0.002502789310615922,0.00850490054811539,0.010148891565092228,0.07804485889538144,0.028041635710730803
2026-01-16T02:37:58,1000,0.25,20,4,3,3,0,0,0.010040666666666666,0.06934466666666667,0.010040666666666666,0.06934466666666667,7.000000000000001e-06,0.02953266666666667,0.011794666666666667,0.04618366666666666,0.011988666666666667,0.08727499999999999,0.5293333333333333,0.984,0.39966666666666667,1.6660000000000001,0.00047630067534419233,0.0009714218102005612,0.00047630067534419233,0.0009714218102005612,6.928203230275509e-06,0.0007608510585741022,0.00011885425248317068,0.0009808039219606195,8.11192537769758e-05,0.0008426547335652934,0.008326663997864539,0.011789826122551608,0.012858201014657265,0.023302360395462046
2026-01-16T02:38:03,1000,0.25,20,8,3,3,0,0,0.009682999999999999,0.07959966666666667,0.009682999999999999,0.07959966666666667,7.333333333333333e-06,0.031093,0.011852333333333335,0.05633266666666666,0.011976666666666668,0.09802366666666666,0.5750000000000001,0.9896666666666666,0.3833333333333333,1.519,0.0019001128913830358,0.0009956386560059489,0.0019001128913830358,0.0009956386560059489,6.6583281184793935e-06,0.0028287748231345684,9.183862658671113e-05,0.0011391823090854813,5.6002976111394184e-05,0.002925224150955506,0.024062418831031898,0.012220201853215524,0.03707200201409864,0.021166010488516743
2026-01-16T02:38:07,1000,0.5,1,1,3,3,0,0,0.009556666666666666,0.004147333333333334,0.009556666666666666,0.004147333333333334,2.6666666666666664e-06,0.00036333333333333335,0.0007023333333333333,0.002925,0.000457,0.014216333333333336,0.21066666666666667,1.5366666666666668,1.9333333333333333,0.9643333333333333,0.0025665970336874724,0.0005834417994396128,0.0025665970336874724,0.0005834417994396128,1.1547005383792516e-06,1.1590225767142488e-05,1.5695009822658106e-05,0.0002723472048690789,1.2124355652982135e-05,0.0031727846339348878,0.03233161507461904,0.05603867711976552,0.04219399641339199,0.06293117934166914
2026-01-16T02:38:11,1000,0.5,1,2,3,3,0,0,0.010553333333333333,0.03148533333333333,0.010553333333333333,0.03148533333333333,2e-06,0.012175333333333335,0.0006903333333333333,0.02090866666666667,0.0004916666666666667,0.04307,0.48566666666666664,1.405333333333333,0.056999999999999995,0.9249999999999999,0.0007005214724284574,0.00035539461635389493,0.0007005214724284574,0.00035539461635389493,0.0,0.0008940952596526466,1.501110699893026e-05,0.0002471079386287169,2.281081614790084e-05,0.0010282115541074205,0.01656301099840647,0.0530502906055503,0.002999999999999999,0.1230893984061991
2026-01-16T02:38:15,1000,0.5,1,4,3,3,0,0,0.010155999999999998,0.046058999999999996,0.010155999999999998,0.046058999999999996,6.333333333333333e-06,0.019353333333333333,0.0007639999999999999,0.038548,0.0004886666666666667,0.05732333333333334,0.6723333333333333,1.5810000000000002,0.042666666666666665,1.214,0.00018856563843924445,0.00021369838558117285,0.00018856563843924445,0.00021369838558117285,7.505553499465135e-06,0.0063178791008797665,3.160696125855822e-05,0.002547517811517717,7.332348418708249e-05,0.0001021094184359742,0.043038742236888514,0.18077333874219406,0.015176736583776279,0.12871285872048688
2026-01-16T02:38:20,1000,0.5,1,8,3,3,0,0,0.008747,0.053134999999999995,0.008747,0.053134999999999995,6.666666666666666e-06,0.019057333333333332,0.0007620000000000001,0.04723966666666666,0.0005076666666666667,0.06341666666666666,0.745,1.4983333333333333,0.04,0.9576666666666668,0.0012046713244698738,0.0007767180955790821,0.0012046713244698738,0.0007767180955790821,7.234178138070235e-06,0.0004009492902267486,8.51586754241751e-05,0.001116000149342882,3.720663023351258e-05,0.0014980044503716697,0.013114877048604012,0.08298393418809051,0.004358898943540671,0.13976527942709283
2026-01-16T02:38:24,1000,0.5,5,1,3,3,0,0,0.010062333333333333,0.004252666666666668,0.010062333333333333,0.004252666666666668,2.6666666666666664e-06,0.0016026666666666665,0.003054666666666667,0.0040876666666666665,0.0019946666666666667,0.016508,0.24766666666666667,1.532,1.906,0.9269999999999999,0.000282028958324023,0.00018479538233769107,0.000282028958324023,0.00018479538233769107,1.1547005383792514e-06,2.0502032419575716e-05,5.937451754189939e-05,7.433258594542038e-05,2.7537852736430476e-05,0.0005525006787326156,0.004041451884327384,0.04203569911396736,0.013892443989449754,0.040583247775406034
2026-01-16T02:38:28,1000,0.5,5,2,3,3,0,0,0.009886,0.031068,0.009886,0.031068,2.333333333333333e-06,0.014231666666666665,0.003160666666666667,0.02214033333333333,0.0020443333333333333,0.04337,0.511,1.5463333333333331,0.23033333333333336,1.046,0.0006434803804312911,0.0006458087952327692,0.0006434803804312911,0.0006458087952327692,5.773502691896259e-07,0.0033018362063151068,3.79780638439262e-05,0.0004973975606427263,2.8041635710730894e-05,0.001172337408769336,0.018027756377319962,0.0340049016074644,0.054500764520631566,0.04557411546042335
2026-01-16T02:38:33,1000,0.5,5,4,3,3,0,0,0.010077000000000001,0.04505699999999999,0.010077000000000001,0.04505699999999999,7.333333333333334e-06,0.022926666666666668,0.0031303333333333335,0.04088266666666667,0.002059,0.05738533333333334,0.7123333333333332,1.5203333333333333,0.137,1.253,3.051229260478467e-05,0.0011790725168538197,3.051229260478467e-05,0.0011790725168538197,6.8068592855540455e-06,0.0011995183755713523,9.174057626444995e-05,0.0011340036743032749,3.634556369077263e-05,0.0012130145643533445,0.005507570547286107,0.02200757445365877,0.00871779788708134,0.014106735979665904
2026-01-16T02:38:37,1000,0.5,5,8,3,3,0,0,0.008108666666666667,0.051357999999999994,0.008108666666666667,0.051357999999999994,7.000000000000001e-06,0.019316000000000003,0.0030900000000000003,0.046370333333333326,0.0020440000000000002,0.062332333333333344,0.7446666666666667,1.5133333333333334,0.16066666666666665,1.0819999999999999,0.001526232070601759,0.0002489156483630534,0.001526232070601759,0.0002489156483630534,6.928203230275509e-06,0.0017854850881483164,3.538361202590837e-05,0.002386302649148537,7.794870107962025e-05,0.001692602827994015,0.051052260805309474,0.07051477386571786,0.014433756729740658,0.06963476143421474
2026-01-16T02:38:41,1000,0.5,10,1,3,3,0,0,0.011045333333333332,0.004699333333333333,0.011045333333333332,0.004699333333333333,3.6666666666666666e-06,0.0030206666666666667,0.005966333333333334,0.005614,0.003761333333333333,0.020006,0.2816666666666667,1.586,1.978,0.8956666666666667,0.0012327742426467767,0.0005082050111257595,0.0012327742426467767,0.0005082050111257595,2.0816659994661327e-06,0.00013661747082029194,3.055050463303826e-06,0.00028083447081866546,7.571877794400377e-06,0.0018264851491320705,0.01497776129244063,0.004358898943540703,0.09188579868510695,0.0593408234972631
2026-01-16T02:38:46,1000,0.5,10,2,3,3,0,0,0.009689666666666666,0.03205466666666667,0.009689666666666666,0.03205466666666667,6.6666666666666675e-06,0.012791000000000002,0.006030999999999999,0.023485666666666665,0.0037873333333333335,0.04543333333333333,0.517,1.592666666666667,0.4716666666666667,1.1736666666666666,0.0004331169972805657,0.0005914679478495298,0.0004331169972805657,0.0005914679478495298,8.08290376865476e-06,0.00023645084055676365,4.6357307945997116e-05,0.00020603964019900038,2.0256686138984643e-05,0.000806332644343099,0.01100000000000001,0.005131601439446903,0.009237604307033988,0.04163331998932269
2026-01-16T02:38:50,1000,0.5,10,4,3,3,0,0,0.009899999999999999,0.046049,0.009899999999999999,0.046049,9e-06,0.024352333333333333,0.0060283333333333335,0.04350066666666667,0.0038163333333333335,0.059817666666666665,0.7273333333333333,1.58,0.24866666666666667,1.2086666666666668,0.0005086069209124074,0.0005387513341050772,0.0005086069209124074,0.0005387513341050772,9.539392014169457e-06,0.002046042603010342,5.773502691896524e-06,0.001351951305829223,6.426766942509526e-05,0.0011052983006108953,0.015044378795195691,0.028160255680657425,0.020256686138984663,0.0015275252316518995
2026-01-16T02:38:55,1000,0.5,10,8,3,3,0,0,0.008655000000000001,0.05231366666666667,0.008655000000000001,0.05231366666666667,7e-06,0.02144233333333333,0.0059826666666666665,0.05007366666666666,0.0037926666666666664,0.06563733333333333,0.7633333333333333,1.5773333333333335,0.2793333333333334,1.0253333333333334,0.001809873752503196,0.0010644793719623384,0.001809873752503196,0.0010644793719623384,5.291502622129181e-06,0.0005412451693394905,7.55932095715833e-05,0.0013599640926632334,1.7785762095938747e-05,0.0027469718479324326,0.01625833119767628,0.021501937897160147,0.004725815626252591,0.020816659994661344
2026-01-16T02:38:59,1000,0.5,20,1,3,3,0,0,0.011499333333333334,0.004797,0.011499333333333334,0.004797,2.6666666666666664e-06,0.0056749999999999995,0.011686666666666666,0.008070333333333334,0.007484666666666667,0.024290000000000003,0.33233333333333337,1.5616666666666665,2.0596666666666668,0.9423333333333334,0.0006943790991478162,0.00023063174109389173,0.0006943790991478162,0.00023063174109389173,5.773502691896259e-07,9.09999999999999e-05,8.400793613304302e-05,3.338163167571866e-05,0.00011923645974840655,0.0006535832005184961,0.010016652800877822,0.02742869543622757,0.03647373484212076,0.03914502948438449
2026-01-16T02:39:03,1000,0.5,20,2,3,3,0,0,0.010853,0.030994333333333336,0.010853,0.030994333333333336,2.9999999999999997e-06,0.016757333333333332,0.011904333333333334,0.025669,0.007345333333333333,0.04856933333333333,0.5283333333333333,1.6206666666666667,0.7123333333333334,1.2083333333333333,0.00013534770038681806,0.0008219770880829539,0.00013534770038681806,0.0008219770880829539,1e-06,0.0010258344570803486,0.00014408446596817217,0.0007466083310545088,6.600252520421734e-05,0.0011648336075737746,0.011930353445448865,0.026633312473917474,0.05000333322222961,0.032005207909547084
